,Marca,Modelo,Precio,Potencia,Tipo vendedor,Categoría,Tipo de vehículo,puertas,Versión del país,Garantía,Kilometraje,Año,Tipo de cambio,Capacidad,Consumo de combustible,Color exterior,Color original,Tracción,plazas,Número de marchas,Número de cilindros,Peso,Tipo de combustible,Mes,Ciudad,CP,provincia
5179,Jeep,Wrangler,28900.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,98100.0,2012,Manual,1332.0,6.6,Plateado,Plateado,Tracción delantera,5.0,6.0,4.0,1416.0,Diésel,10,Santander,39011,Cantabria
5180,Jeep,Renegade,165001.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,79843.0,2016,Manual,1332.0,5.5,Marrón,Marrón,Tracción delantera,5.0,6.0,4.0,1330.0,Diésel,1,Leganés,28914,Madrid
5181,Jeep,Renegade,199901.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,31858.0,2022,Manual,1598.0,4.9,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1461.0,Diésel,1,Granada,18015,Granada
5182,Jeep,Renegade,20870.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,34198.0,2020,Automático,1598.0,5.1,Negro,Negro,Tracción delantera,7.0,6.0,4.0,1505.0,Diésel,12,Sevilla,41001,Sevilla
5183,Jeep,Renegade,15299.0,110.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,65871.0,2017,Manual,1461.0,3.8,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1365.0,Gasolina,6,Sevilla,41001,Sevilla
5184,Jeep,Compass,159181.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,112680.0,2017,Manual,3200.0,6.1,Gris,Gris,Tracción delantera,5.0,5.0,3.0,1076.0,Diésel,11,Sevilla,41001,Sevilla
5185,Jeep,Compass,159181.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,112680.0,2017,Manual,1193.0,4.1,Gris,Gris,Tracción delantera,5.0,5.0,3.0,1076.0,Diésel,11,Cordoba,14014,Córdoba
5186,Jeep,Renegade,245361.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,9394.0,2022,Automático,1598.0,6.6,Blanco,Blanco,Tracción delantera,7.0,5.0,4.0,1404.0,Gasolina,6,Burgos,9001,Burgos
5187,Jeep,Compass,17347.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,154648.0,2018,Automático,1461.0,4.6,Rojo,Rojo,Tracción delantera,5.0,6.0,4.0,1419.0,Diésel,8,Valencia,46014,Valencia/València
5188,Jeep,Renegade,245361.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,6669.0,2022,Automático,1749.0,5.2,Gris,Gris,Tracción delantera,7.0,6.0,4.0,1580.0,Gasolina,6,Burgos,9001,Burgos
5189,Jeep,Renegade,165001.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,79843.0,2016,Manual,1749.0,6.1,Marrón,Marrón,Tracción delantera,5.0,5.0,3.0,1076.0,Diésel,1,Albacete,2001,Albacete
5190,Jeep,Compass,9500.0,170.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,10000.0,2020,Automático,1598.0,6.6,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1545.0,Diésel,7,Villamuriel de cerrato,34190,Palencia
5191,Jeep,Grand Cherokee,270001.0,250.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,98000.0,2018,Automático,999.0,4.7,Gris,OVERLAND ** TODOS LOS EXTRAS,Tracción delantera,5.0,6.0,3.0,1186.0,Diésel,1,San sebastian de los reyes,28703,Madrid
5192,Jeep,Compass,23000.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,13902.0,2022,Automático,1998.0,7.1,Blanco,BLANCO ALPINE,Tracción delantera,5.0,6.0,4.0,1445.0,Gasolina,3,Tarragona,43006,Tarragona
5193,Jeep,Grand Cherokee,24490.0,352.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,47000.0,2014,Automático,999.0,4.7,Otros,Otros,Tracción delantera,5.0,5.0,3.0,1076.0,Gasolina,1,Zaragoza,50011,Zaragoza
5194,Jeep,Cherokee,23900.0,196.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,74000.0,2019,Automático,2400.0,7.8,Blanco,Blanco,Tracción a las cuatro ruedas,5.0,6.0,4.0,1910.0,Diésel,8,Colmenar viejo,28770,Madrid
5195,Jeep,Compass,209501.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,50000.0,2021,Automático,999.0,4.9,Negro,Negro,Tracción delantera,5.0,6.0,3.0,1186.0,Gasolina,2,Arroyomolinos,28939,Madrid
5196,Jeep,Commander,11490.0,218.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,208000.0,2007,Automático,1197.0,5.6,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1331.0,Diésel,5,Colmenar viejo,28770,Madrid
5197,Jeep,Renegade,14990.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,47800.0,2019,Manual,1332.0,5.4,Plateado,Plata,Tracción delantera,5.0,7.0,4.0,1365.0,Gasolina,3,Móstoles,28933,Madrid
5198,Jeep,Commander,11490.0,218.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,187000.0,2007,Automático,1997.0,10.9,Negro,Negro,Tracción a las cuatro ruedas,5.0,5.0,4.0,1470.0,Diésel,12,Colmenar viejo,28770,Madrid
5199,Jeep,Compass,15445.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,65100.0,2018,Manual,1461.0,3.8,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1385.0,Gasolina,6,Santiago de compostela,15707,A Coruña
5200,Jeep,Wrangler,29990.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,158000.0,2013,Automático,1497.0,5.1,Negro,Negro,Tracción a las cuatro ruedas,7.0,6.0,3.0,1908.0,Diésel,1,Girona,17005,Girona
5201,Jeep,Renegade,12990.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,96300.0,2015,Manual,1598.0,6.6,Rojo,Rojo,Tracción delantera,7.0,5.0,4.0,1404.0,Diésel,12,Móstoles,28933,Madrid
5202,Jeep,Grand Cherokee,4900.0,184.0,Prof.,SUV/4x4/Pickup,Clásica,5,España,12,111635.0,1993,Automático,1997.0,8.3,Gris,Gris,Tracción a las cuatro ruedas,7.0,6.0,4.0,1529.0,Gasolina,6,Zaragoza,50013,Zaragoza
5203,Jeep,Wrangler,18900.0,143.0,Prof.,SUV/4x4/Pickup,Ocasión,2,España,12,108000.0,2006,Manual,1461.0,3.8,Naranja,Naranja,Tracción delantera,5.0,6.0,4.0,1365.0,Gasolina,8,Playa de san juan,38687,Santa Cruz de Tenerife
5204,Jeep,Compass,14980.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,94998.0,2018,Manual,1598.0,6.9,Negro,Negro,Tracción delantera,5.0,5.0,4.0,1173.0,Diésel,7,Sevilla,41007,Sevilla
5205,Jeep,Wrangler,37425.0,287.0,Prof.,SUV/4x4/Pickup,Ocasión,4,España,12,124000.0,2016,Automático,1749.0,4.8,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1365.0,Gasolina,1,Villaviciosa de odón,28670,Madrid
5206,Jeep,Grand Cherokee,3600.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,195700.0,1999,Automático,1461.0,5.8,Verde,Verde,Tracción delantera,7.0,6.0,4.0,1511.0,Diésel,6,Málaga,29004,Málaga
5207,Jeep,Compass,208501.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,62000.0,2021,Automático,1193.0,4.7,Negro,Negro,Tracción delantera,5.0,5.0,3.0,1173.0,Gasolina,2,Arroyomolinos,28939,Madrid
5208,Jeep,Wrangler,38000.0,177.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,43600.0,2007,Manual,1497.0,5.1,Gris,Gris,Tracción a las cuatro ruedas,5.0,6.0,3.0,1908.0,Gasolina,2,San sebastian de los reyes,28703,Madrid
5209,Jeep,Compass,10190.0,163.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,148000.0,2011,Manual,1332.0,3.8,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1385.0,Diésel,6,Valdemoro,28341,Madrid
5210,Jeep,Renegade,13990.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,103100.0,2018,Automático,1598.0,4.9,Gris,Gris,Tracción delantera,5.0,5.0,4.0,1461.0,Diésel,4,Móstoles,28933,Madrid
5211,Jeep,Grand Cherokee,22995.0,250.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,150000.0,2014,Automático,1598.0,8.2,Negro,Negro,Tracción delantera,5.0,6.0,3.0,1186.0,Diésel,4,Alcobendas,28109,Madrid
5212,Jeep,Avenger,21906.0,101.0,Prof.,SUV/4x4/Pickup,KM0,5,España,36,1.0,2023,Manual,1461.0,3.9,Gris,Gris Granite (metalizado),Tracción delantera,5.0,6.0,4.0,1379.0,Gasolina,9,Castellon,12006,Castellón/Castelló
5213,Jeep,Wrangler,25790.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,185000.0,2011,Manual,1497.0,5.1,Negro,Negro,Tracción a las cuatro ruedas,5.0,6.0,3.0,1908.0,Diésel,12,Villaviciosa de odon,28670,Madrid
5214,Jeep,Wrangler,30900.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,170000.0,2013,Automático,1749.0,5.7,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1645.0,Diésel,6,Ciudad real,13004,Ciudad Real
5215,Jeep,Grand Cherokee,59990.0,468.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,49000.0,2018,Automático,1198.0,6.1,Negro,Negro,Tracción delantera,5.0,5.0,3.0,1186.0,Gasolina,5,Zaragoza,50197,Zaragoza
5216,Jeep,Compass,194501.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,95000.0,2021,Automático,1600.0,8.2,Gris,Gris,Tracción delantera,5.0,5.0,4.0,1173.0,Gasolina,1,Arroyomolinos,28939,Madrid
5217,Jeep,Renegade,15445.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,35723.0,2019,Manual,1461.0,5.8,Blanco,Blanco,Tracción delantera,7.0,6.0,4.0,1511.0,Gasolina,7,Terrassa,8227,Barcelona
5218,Jeep,Renegade,20590.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,60576.0,2019,Manual,1332.0,5.8,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1511.0,Diésel,8,Málaga,29002,Málaga
5219,Jeep,Grand Cherokee,7490.0,162.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,209000.0,2005,Automático,898.0,5.2,Gris,Gris,Tracción delantera,5.0,5.0,3.0,1076.0,Diésel,4,Colmenar viejo,28770,Madrid
5220,Jeep,Commander,12490.0,218.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,154000.0,2007,Automático,1197.0,5.6,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1236.0,Diésel,4,Colmenar viejo,28770,Madrid
5221,Jeep,Compass,22290.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,67103.0,2020,Manual,1461.0,5.8,Gris,Gris,Tracción delantera,7.0,6.0,4.0,1511.0,Diésel,7,Madrid,28021,Madrid
5222,Jeep,Wrangler,18980.0,177.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,199990.0,2007,Manual,1332.0,6.3,Plateado,Gris Plata,Tracción delantera,5.0,7.0,4.0,1485.0,Diésel,11,Parla,28982,Madrid
5223,Jeep,Wrangler,58400.0,280.0,Prof.,SUV/4x4/Pickup,Ocasión,4,España,12,58500.0,2018,Automático,1197.0,5.8,Verde,Verde,Tracción delantera,5.0,6.0,4.0,1318.0,Gasolina,8,Villaviciosa de odón,28670,Madrid
5224,Jeep,Compass,22690.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,23688.0,2020,Automático,1200.0,5.6,Negro,Negro,Tracción delantera,7.0,6.0,4.0,1511.0,Gasolina,10,Madrid,28021,Madrid
5225,Jeep,Avenger,29999.0,156.0,Prof.,SUV/4x4/Pickup,KM0,5,España,36,15.0,2023,Automático,1968.0,6.3,Amarillo,Amarillo,Tracción delantera,5.0,6.0,4.0,1540.0,Eléctrico,8,Vizcaya,48005,Bizkaia
5226,Jeep,Avenger,23990.0,101.0,Prof.,SUV/4x4/Pickup,KM0,5,España,36,5.0,2023,Manual,1798.0,5.5,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1380.0,Gasolina,11,Ávila,5004,Ávila
5227,Jeep,Grand Cherokee,258001.0,250.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,232884.0,2017,Automático,1461.0,3.8,Gris,Gris metalizado,Tracción delantera,5.0,6.0,4.0,1365.0,Diésel,1,Madrid,28015,Madrid
5228,Jeep,Grand Cherokee,11500.0,162.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,122000.0,2003,Automático,999.0,6.9,Azul,Azul,Tracción delantera,5.0,5.0,4.0,1173.0,Diésel,11,Ubeda,23400,Jaén
5229,Jeep,Grand Cherokee,17500.0,241.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,167604.0,2012,Automático,898.0,5.2,Negro,Negro,Tracción delantera,5.0,5.0,3.0,1076.0,Diésel,4,Jumilla,30520,Murcia
5230,Jeep,Compass,339001.0,129.0,Prof.,SUV/4x4/Pickup,KM0,5,España,24,10.0,2023,Automático,1997.0,10.9,Negro,Negro,Tracción a las cuatro ruedas,5.0,5.0,4.0,1470.0,Gasolina,2,Barcelona,8030,Barcelona
5231,Jeep,Compass,204491.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,86000.0,2021,Automático,1560.0,4.6,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1380.0,Gasolina,2,Arroyomolinos,28939,Madrid
5232,Jeep,Wrangler,45900.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,59900.0,2017,Automático,1499.0,5.1,Azul,Azul,Tracción delantera,5.0,8.0,4.0,1431.0,Diésel,5,Pinto,28320,Madrid
5233,Jeep,Compass,199501.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,83000.0,2021,Automático,1998.0,4.6,Gris,Gris,Tracción a las cuatro ruedas,5.0,6.0,4.0,1845.0,Gasolina,1,Arroyomolinos,28939,Madrid
5234,Jeep,Wrangler,36900.0,147.0,Prof.,Coche pequeño,Ocasión,3,España,12,145000.0,2015,Manual,1499.0,5.1,Blanco,Blanco,Tracción delantera,5.0,8.0,4.0,1431.0,Diésel,1,San pedro de alcantara,29670,Málaga
5235,Jeep,Compass,17727.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,16980.0,2018,Manual,1590.0,5.7,Blanco,Blanco,Tracción delantera,5.0,5.0,4.0,1285.0,Gasolina,5,Terrassa,8227,Barcelona
5236,Jeep,Grand Cherokee,18900.0,241.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,227000.0,2013,Automático,1461.0,3.8,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1365.0,Diésel,5,Sunbilla,31791,Navarra
5237,Jeep,Renegade,14990.0,170.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,132040.0,2015,Automático,1461.0,3.9,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1511.0,Diésel,11,Leganes,28919,Madrid
5238,Jeep,Compass,194501.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,92000.0,2020,Automático,2400.0,7.8,Blanco,Blanco,Tracción a las cuatro ruedas,5.0,5.0,4.0,1910.0,Gasolina,1,Arroyomolinos,28939,Madrid
5239,Jeep,Grand Cherokee,10490.0,218.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,237000.0,2008,Automático,1598.0,6.6,Negro,Negro,Tracción delantera,7.0,5.0,4.0,1404.0,Diésel,3,Colmenar viejo,28770,Madrid
5240,Jeep,Wrangler,549001.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,47368.0,2019,Automático,1199.0,5.4,Gris,Gris,Tracción delantera,5.0,8.0,3.0,1350.0,Diésel,10,Malaga,29004,Málaga
5241,Jeep,Wrangler,31990.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,151000.0,2014,Automático,1400.0,4.7,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1203.0,Diésel,3,Girona,17005,Girona
5242,Jeep,Wrangler,30790.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,114687.0,2016,Automático,1499.0,4.7,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1203.0,Diésel,5,Bilbao,48960,Bizkaia
5243,Jeep,Renegade,20590.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,60576.0,2019,Manual,1461.0,5.8,Gris,Gris,Tracción delantera,7.0,6.0,4.0,1511.0,Diésel,8,Granada,18015,Granada
5244,Jeep,Compass,20790.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,25756.0,2020,Manual,3200.0,10.3,Blanco,Blanco,Tracción a las cuatro ruedas,5.0,5.0,4.0,2180.0,Gasolina,11,Madrid,28021,Madrid
5245,Jeep,Wrangler,59900.0,268.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,22000.0,2021,Automático,1995.0,3.7,Gris,Gris,Tracción delantera,5.0,8.0,4.0,1505.0,Gasolina,8,Estepona,29680,Málaga
5246,Jeep,Compass,23000.0,170.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,54686.0,2019,Automático,1700.0,5.1,Negro,Negro,Tracción delantera,7.0,6.0,4.0,1511.0,Gasolina,6,Alcala de guadaira,41500,Sevilla
5247,Jeep,Compass,15445.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,65100.0,2018,Manual,1499.0,7.2,Negro,Negro,Tracción delantera,5.0,8.0,4.0,1495.0,Gasolina,6,Ciudad real,13005,Ciudad Real
5248,Jeep,Compass,199501.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,88000.0,2021,Automático,1461.0,5.8,Negro,Negro,Tracción delantera,7.0,6.0,4.0,1511.0,Gasolina,1,Arroyomolinos,28939,Madrid
5249,Jeep,Wrangler,49500.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,65900.0,2019,Automático,1499.0,5.1,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1165.0,Diésel,1,Pinto,28320,Madrid
5250,Jeep,Compass,23890.0,131.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,29017.0,2022,Manual,1332.0,7.5,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1378.0,Diésel,3,Madrid,28021,Madrid
5251,Jeep,Renegade,15636.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,40079.0,2019,Manual,1700.0,5.4,Negro,Negro,Tracción delantera,7.0,6.0,4.0,1580.0,Gasolina,1,Jaén,23009,Jaén
5252,Jeep,Wrangler,68990.0,268.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,42966.0,2020,Automático,1199.0,3.7,Azul,Azul,Tracción delantera,5.0,6.0,3.0,1503.0,Gasolina,4,Madrid,28046,Madrid
5253,Jeep,Renegade,17490.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,15956.0,2022,Manual,1461.0,4.8,Azul,Azul,Tracción delantera,5.0,6.0,4.0,1285.0,Gasolina,2,Alcorcón,28922,Madrid
5254,Jeep,Compass,16454.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,62218.0,2018,Manual,1998.0,7.5,Negro,Negro,Tracción a las cuatro ruedas,5.0,6.0,4.0,1845.0,Gasolina,9,Bilbao,48970,Bizkaia
5255,Jeep,Compass,17890.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,46700.0,2020,Manual,2998.0,7.4,Otros,Otros,Tracción trasera,2.0,8.0,4.0,1845.0,Diésel,3,28100,28100,Madrid
5256,Jeep,Compass,20818.0,131.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,46749.0,2021,Manual,1598.0,6.6,Blanco,Blanco,Tracción delantera,7.0,5.0,4.0,1404.0,Gasolina,1,Terrassa,8227,Barcelona
5257,Jeep,Grand Cherokee,6500.0,215.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,107000.0,2008,Automático,1332.0,4.2,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1379.0,Gasolina,5,Mejorada del campo,28840,Madrid
5258,Jeep,Compass,20454.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,43894.0,2019,Manual,898.0,5.2,Negro,Negro,Tracción delantera,5.0,5.0,3.0,1076.0,Gasolina,9,Bilbao,48970,Bizkaia
5259,Jeep,Wrangler,49500.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,4,España,12,29347.0,2020,Automático,1199.0,5.1,Gris,Gris,Tracción delantera,5.0,6.0,3.0,1165.0,Diésel,7,Villaviciosa de odón,28670,Madrid
5260,Jeep,Wrangler,11900.0,177.0,Prof.,SUV/4x4/Pickup,Clásica,5,España,12,60000.0,1956,Manual,1199.0,9.1,Verde,Verde,Tracción delantera,5.0,6.0,3.0,1165.0,Diésel,2,Alfafar,46910,Valencia/València
5261,Jeep,Cherokee,219991.0,185.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,158790.0,2019,Automático,2471.0,5.962915601023018,Gris,OSCURO,Tracción delantera,5.0,6.0,4.0,1434.3010204081634,Diésel,2,Parla,28983,Madrid
5262,Jeep,Wrangler,27999.0,177.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,37666.0,2008,Manual,1499.0,4.7,Burdeos,Burdeos,Tracción delantera,5.0,6.0,4.0,1203.0,Diésel,5,Sant pedor,8251,Barcelona
5263,Jeep,Renegade,21590.0,120.0,Prof.,SUV/4x4/Pickup,KM0,5,España,12,2.0,2023,Manual,1461.0,3.9,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1511.0,Gasolina,7,Madrid,28021,Madrid
5264,Jeep,Compass,17909.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,78848.0,2018,Manual,2360.0,7.2,Negro,Negro,Tracción a las cuatro ruedas,5.0,5.0,4.0,1910.0,Diésel,8,Terrassa,8227,Barcelona
5265,Jeep,Cherokee,16900.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,141500.0,2015,Automático,3799.0,12.5,Blanco,Blanco,Tracción a las cuatro ruedas,2.0,6.0,6.0,1752.0,Diésel,12,Alpedrete,28430,Madrid
5266,Jeep,Wrangler,24990.0,177.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,69900.0,2007,Automático,1199.0,4.7,Burdeos,Burdeos,Tracción delantera,5.0,6.0,4.0,1203.0,Diésel,10,Sunbilla,31791,Navarra
5267,Jeep,Wrangler,38700.0,200.0,Prof.,SUV/4x4/Pickup,Ocasión,2,España,12,50500.0,2016,Automático,1200.0,6.1,Gris,Gris,Tracción delantera,5.0,8.0,4.0,1431.0,Diésel,5,Villaviciosa de odón,28670,Madrid
5268,Jeep,Compass,12900.0,163.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,169987.0,2012,Manual,1461.0,4.8,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1285.0,Diésel,5,Malaga,29004,Málaga
5269,Jeep,Renegade,15490.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,96345.0,2019,Manual,999.0,5.7,Blanco,Blanco,Tracción delantera,5.0,6.0,3.0,1186.0,Diésel,6,Sevilla,41007,Sevilla
5270,Jeep,Grand Cherokee,12500.0,218.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,191670.0,2005,Automático,1598.0,4.6,Azul,Azul,Tracción delantera,5.0,6.0,4.0,1419.0,Diésel,11,Los montesinos,3187,Alicante/Alacant
5271,Jeep,Cherokee,24090.0,194.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,60272.0,2019,Automático,1461.0,5.8,Blanco,Blanco,Tracción delantera,7.0,6.0,4.0,1511.0,Diésel,1,Terrassa,8227,Barcelona
5272,Jeep,Wrangler,45000.0,186.0,Prof.,SUV/4x4/Pickup,Clásica,2,España,12,84000.0,1991,Manual,1199.0,5.1,Blanco,Blanco,Tracción delantera,5.0,5.0,3.0,1088.0,Gasolina,3,Clariana de cardener,8243,Barcelona
5273,Jeep,Compass,31990.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,6667.0,2022,Automático,1461.0,4.1,Blanco,Blanco,Tracción delantera,5.0,5.0,4.0,1157.0,Gasolina,3,Madrid,28021,Madrid
5274,Jeep,Compass,17420.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,40792.0,2020,Manual,1461.0,5.8,Gris,Gris,Tracción delantera,7.0,6.0,4.0,1511.0,Gasolina,1,Rafelbuñol,46138,Valencia/València
5275,Jeep,Cherokee,12800.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,261000.0,2017,Manual,1590.0,5.9,Negro,Negro,Tracción delantera,5.0,5.0,4.0,1275.0,Diésel,6,Alfaro,26540,La Rioja
5276,Jeep,Compass,16454.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,62218.0,2018,Manual,1332.0,5.3,Negro,Negro,Tracción delantera,7.0,6.0,4.0,1511.0,Gasolina,9,Villava,31610,Navarra
5277,Jeep,Compass,22900.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,61443.0,2020,Manual,3200.0,9.3,Blanco,Blanco,Tracción a las cuatro ruedas,7.0,5.0,4.0,2385.0,Gasolina,2,Ávila,5004,Ávila
5278,Jeep,Compass,17455.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,16980.0,2018,Manual,1333.0,5.7,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1285.0,Gasolina,5,Santiago de compostela,15707,A Coruña
5279,Jeep,Renegade,14045.0,140.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,86189.0,2016,Manual,999.0,5.7,Blanco,Blanco,Tracción delantera,5.0,6.0,3.0,1186.0,Gasolina,1,Vigo,36214,Pontevedra
5280,Jeep,Renegade,15636.0,120.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,40079.0,2019,Manual,1598.0,6.6,Negro,Negro,Tracción delantera,7.0,5.0,4.0,1404.0,Gasolina,1,Paterna,46980,Valencia/València
5281,Jeep,Grand Cherokee,27900.0,250.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,115115.0,2016,Automático,1598.0,4.6,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1419.0,Diésel,1,Toledo,45007,Toledo
5282,Jeep,Commander,6990.0,218.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,348000.0,2007,Automático,3799.0,12.5,Negro,Negro,Tracción a las cuatro ruedas,2.0,6.0,6.0,1752.0,Diésel,7,Roquetas de mar,4740,Almería
5283,Jeep,Compass,25272.0,131.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,24000.0,2022,Manual,1598.0,8.2,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1305.0,Gasolina,3,Terrassa,8227,Barcelona
